rating,price,phone,id,review_count,name,url,latitude,longitude,address1,address2,address3,city,state,zip_code,country
3.5,$$,(617) 956-0888,U4C0Bgoeqev9Ee1_upRccQ,341,Sip Wine Bar And Kitchen,https://www.yelp.com/biz/sip-wine-bar-and-kitchen-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3534477310604,-71.0626994386251,581 Washington St,,,Boston,MA,02111,US
3.5,$$$,(617) 585-7222,DZnhcxnSys_emI7ZHd5jYg,359,OAK Long Bar + Kitchen,https://www.yelp.com/biz/oak-long-bar-kitchen-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.349092,-71.076187,138 St. James Ave,,,Boston,MA,02116,US
3.5,$,(617) 742-2090,e3ub67T0KLXf61S9if9fvg,232,Durty Nelly’s,https://www.yelp.com/biz/durty-nelly-s-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3617,-71.0565699,108 Blackstone St,,,Boston,MA,02109,US
4.0,$$,(857) 285-6179,X3ltF7mz6rPCSzRRrZjrPw,358,Lone Star Taco Bar,https://www.yelp.com/biz/lone-star-taco-bar-cambridge?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.37212,-71.08687,635 Cambridge St,,,Cambridge,MA,02141,US
3.5,$$,(617) 247-1222,w2uRbCHkWjjHzHnYRsG-EQ,382,The Lansdowne Pub,https://www.yelp.com/biz/the-lansdowne-pub-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.347327,-71.095093,9 Lansdowne St,,,Boston,MA,02215,US
3.5,$$,(617) 367-3310,0goWTmfdgwOe6b-pPPp3Gg,320,Antonio's Cucina Italiana,https://www.yelp.com/biz/antonios-cucina-italiana-boston-4?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.360946,-71.0681865,288 Cambridge St,,,Boston,MA,02114,US
3.5,$$,(617) 262-3749,lcJ9Aaf-NC4233RyLdaq0Q,230,Cornwall's,https://www.yelp.com/biz/cornwalls-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34938,-71.09589,644 Beacon St,,,Boston,MA,02215,US
3.0,$$,(617) 367-8700,SvMVqEWYJXPOr6vJlRYnrg,609,Joe's Waterfront,https://www.yelp.com/biz/joes-waterfront-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3623159,-71.0508594,100 Atlantic Ave,,,Boston,MA,02110,US
3.5,$$$,(617) 303-7300,5-yfhwOIkUhvDE_O9E0EjQ,300,Tuscan Kitchen - Boston,https://www.yelp.com/biz/tuscan-kitchen-boston-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35286019999999,-71.0466196,64 Seaport Blvd,,,Boston,MA,02210,US
3.5,$$$,(617) 536-1234,gkCSVmq6Mx8Z04KzkrHzCA,258,Porto,https://www.yelp.com/biz/porto-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3474013,-71.0799231,Ring Rd,,,Boston,MA,02199,US
3.5,$$,(617) 568-1888,taSC4yudIFopVkXi1y0qTA,362,Legal Sea Foods - Boston,https://www.yelp.com/biz/legal-sea-foods-boston-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36454822456734,-71.02173875443393,1 Harborside Dr,Logan Airport Terminal A,,Boston,MA,02128,US
4.0,$$$,(617) 358-9990,VEmNgxY90VOc5HNprOiXlw,140,Eddie V's Prime Seafood,https://www.yelp.com/biz/eddie-vs-prime-seafood-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3460952518761,-71.0827018749382,122 Belvidere St,,,Boston,MA,02199,US
3.5,$$,(617) 993-8080,jARXdEubmCxBtN55PYVd7w,398,Capo Restaurant,https://www.yelp.com/biz/capo-restaurant-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.336067,-71.047027,443 West Broadway,,,Boston,MA,02127,US
3.0,$$,(617) 224-4004,DkuCJwpeiGhW41EEcOKweg,417,Clink,https://www.yelp.com/biz/clink-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.362238,-71.070537,215 Charles St,,The Liberty Hotel,Boston,MA,02114,US
3.5,$$,(617) 451-2622,n5c-AeQYPJxIpjiuOKjxOg,361,Good Life,https://www.yelp.com/biz/good-life-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.353525,-71.05918,28 Kingston St,,,Boston,MA,02111,US
4.0,$$,(617) 945-0450,mqDsEyybiu1yXYu3LgwbZg,240,Lamplighter Brewing,https://www.yelp.com/biz/lamplighter-brewing-cambridge?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36778,-71.09797,284 Broadway,,,Cambridge,MA,02139,US
3.5,$$,(617) 523-9074,OxobKchEqJU2BZi6qc0QBA,292,The Sevens Ale House,https://www.yelp.com/biz/the-sevens-ale-house-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.358163031345,-71.070565798128,77 Charles St,,,Boston,MA,02114,US
4.0,$$,(617) 580-8166,r2CqNYEZyVT3Ay9DRYeF9w,245,Blackmoor Bar and Kitchen,https://www.yelp.com/biz/blackmoor-bar-and-kitchen-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3714177,-71.0612788,1 Chelsea St,,,Boston,MA,02129,US
4.0,$$$,(617) 764-2180,1A9alCsYB5Z5PW3yvH1HnQ,305,Casa B Tapas and Cocktail & Rum Bar,https://www.yelp.com/biz/casa-b-tapas-and-cocktail-and-rum-bar-somerville-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3797093,-71.0942732,253 Washington St,,,Somerville,MA,02143,US
3.5,$$,(617) 723-7500,SZkl19wDbOl7szYHm4b37w,219,Harborside Inn,https://www.yelp.com/biz/harborside-inn-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35915,-71.05278,185 State St,,,Boston,MA,02109,US
5.0,,(617) 631-7064,PemL86B9bU5bpOOs0NDosA,33,OFFSUIT,https://www.yelp.com/biz/offsuit-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3514187,-71.0580945,5 Utica St,,,Boston,MA,02111,US
4.0,$$$,(617) 616-5480,DrBE3gxgCkIZiBupHBHzDQ,564,FAB,https://www.yelp.com/biz/fab-somerville-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.378127,-71.10644,118 Beacon St,,,Somerville,MA,02143,US
4.5,$$,(617) 477-4519,SmOX52W6mib-qT7GptyDVQ,359,Brassica Kitchen & Cafe,https://www.yelp.com/biz/brassica-kitchen-and-cafe-jamaica-plain?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.30026,-71.1131,3710 Washington St,,,Jamaica Plain,MA,02130,US
4.0,$$,(617) 401-0025,mmJ2ixPN8NIkEEIM4oHd8g,223,Kings Dining & Entertainment,https://www.yelp.com/biz/kings-dining-and-entertainment-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3515879,-71.0447779,60 Seaport Blvd,,,Boston,MA,02210,US
3.5,$$,(617) 714-4372,KPFscTq_-jGPla0cNQRUcg,750,Meadhall,https://www.yelp.com/biz/meadhall-cambridge?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36372114739928,-71.08735434309745,4 Cambridge Ctr,,,Cambridge,MA,02142,US
4.0,,(617) 248-0050,o9DfCXqPQvzEPdBSaCBd1g,184,Alcove,https://www.yelp.com/biz/alcove-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3666759,-71.0595845,50 Lovejoy Wharf,,,Boston,MA,02114,US
3.5,$$,(617) 723-7847,JdVlUaXM9aZQ68tjgonszw,346,L'Osteria,https://www.yelp.com/biz/l-osteria-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3642904,-71.0557357,104 Salem St,,,Boston,MA,02113,US
3.5,$$,(617) 723-3131,vCaaXCYqpBsxJy2kBR67IA,398,The Brahmin,https://www.yelp.com/biz/the-brahmin-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3484325,-71.0731806,33 Stanhope St,,,Boston,MA,02116,US
3.5,$$$,(617) 247-0400,fUXHR5XBFa4qV_NvPXpuAA,194,Rochambeau,https://www.yelp.com/biz/rochambeau-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.348217480697315,-71.0833726527611,900 Boylston St,,,Boston,MA,02115,US
3.0,$$,(617) 426-1222,sXLcNEfvFvIe1-HPAhRh8w,716,Fajitas & 'Ritas,https://www.yelp.com/biz/fajitas-and-ritas-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.354779,-71.062376,25 West St,,,Boston,MA,02111,US
3.5,$$,(617) 305-1888,TIdF3xCwr--XdC1QEUxaJA,162,Last Hurrah,https://www.yelp.com/biz/last-hurrah-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.357709,-71.060131,60 School St,,Omni Parker House,Boston,MA,02108,US
4.0,$$,(617) 864-2300,WlsDN2Gh3_04c-FnWjzw7g,395,Waypoint,https://www.yelp.com/biz/waypoint-cambridge?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36943,-71.1123,1030 Mass Ave,,,Cambridge,MA,02138,US
4.5,$$,(617) 917-5193,2OPwmUgtjb3nhClb7IEOxA,67,Cusser's Roast Beef and Seafood,https://www.yelp.com/biz/cussers-roast-beef-and-seafood-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3497886,-71.0707232,304 Stuart St,,,Boston,MA,02116,US
4.0,$$$,(617) 576-1900,6cE6ZKMM9QXEQIuxH_5R1w,272,Viale,https://www.yelp.com/biz/viale-cambridge?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3640620675438,-71.101846916568,502 Massachusetts Ave,,,Cambridge,MA,02139,US
3.5,$$,(617) 439-6900,0fbJdAPMHQBUGl4aNsg7-Q,278,Pasta Beach,https://www.yelp.com/biz/pasta-beach-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3569699,-71.05033,30 Rowes Wharf,,,Boston,MA,02110,US
3.5,$$,(617) 421-9595,VGU8Cy97So-jQCtWLKO6bA,262,Loretta's Last Call,https://www.yelp.com/biz/lorettas-last-call-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34732,-71.0944899,1 Lansdowne St,,,Boston,MA,02115,US
3.5,$$$,(857) 284-7742,JEbgVwRUsQ3arKPhGXQj7Q,230,Oak + Rowan,https://www.yelp.com/biz/oak-rowan-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3490794393063,-71.0492948112806,321 A St Fort Point,,,Boston,MA,02210,US
3.5,$$,(617) 720-3550,J4UsOYwRprbJXIVB_NcldQ,321,Lo Conte's Restaurant,https://www.yelp.com/biz/lo-contes-restaurant-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36469779999999,-71.05558711601657,114-116 Salem St N End,,,Boston,MA,02113,US
4.0,$$,(617) 782-8226,1exJzD7WPZzJ72JRG1CGWg,551,Lone Star Taco Bar,https://www.yelp.com/biz/lone-star-taco-bar-allston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.353849,-71.137078,479 Cambridge St,,,Allston,MA,02134,US
3.0,$$,(617) 248-0025,ZQNf8895P81vjCfyipjhYw,384,Scholars American Bistro and Cocktail Lounge,https://www.yelp.com/biz/scholars-american-bistro-and-cocktail-lounge-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.357769319572,-71.059207250754,25 School St,,,Boston,MA,02108,US
4.0,$$,(617) 765-2342,op2-8aK7VaNvXG8Yxas35g,395,The Hourly Oyster House,https://www.yelp.com/biz/the-hourly-oyster-house-cambridge?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.37291,-71.11904,15 Dunster St,,,Cambridge,MA,02138,US
3.5,$$,(617) 250-8454,A3D8gBGNmt51kvcI0GkaGQ,589,Lord Hobo,https://www.yelp.com/biz/lord-hobo-cambridge?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3687629699707,-71.095100402832,92 Hampshire St,,,Cambridge,MA,02139,US
3.5,$$,(617) 868-2866,7MN8kNyuKDZtoSoVdZDCpg,562,Miracle of Science Bar + Grill,https://www.yelp.com/biz/miracle-of-science-bar-grill-cambridge?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3625772892949,-71.0985866559435,321 Massachusetts Ave,,,Cambridge,MA,02139,US
3.5,$,(617) 695-2529,8M0tAAyPMfsvHNWWUQ237Q,188,JJ Foley's Bar & Grille,https://www.yelp.com/biz/jj-foleys-bar-and-grille-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35384,-71.0592099,21 Kingston St,,,Boston,MA,02111,US
3.0,$$$,(857) 241-1144,pwejc1NUK6cQz7aK_4XYEQ,386,Alibi,https://www.yelp.com/biz/alibi-boston-4?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.362014,-71.070142,215 Charles St,,,Boston,MA,02114,US
3.0,$$,(617) 742-2094,r7-YSA7Z8p4KISZ-jEww5A,359,Salty Dog Seafood Grille & Bar,https://www.yelp.com/biz/salty-dog-seafood-grille-and-bar-boston-4?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3600640417411,-71.0556215858776,206 S Market St,,,Boston,MA,02109,US
3.0,$$,(978) 393-8088,wFSkfP9aE_F99p-K00JA4w,327,Time Out Market Boston,https://www.yelp.com/biz/time-out-market-boston-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34469474399352,-71.10273234110784,401 Park Dr,,,Boston,MA,02215,US
3.5,$$,(617) 482-4428,K676uk86gZfTBbXw9TvbMw,189,Trophy Room,https://www.yelp.com/biz/trophy-room-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3469703698508,-71.0711350197154,26 Chandler St,,,Boston,MA,02116,US
3.5,$$,(617) 936-4383,uUMnZINNYCvgdX7jla4PLA,217,Warehouse Bar & Grille,https://www.yelp.com/biz/warehouse-bar-and-grille-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35850045521629,-71.05399911979244,40 Broad St,,,Boston,MA,02109,US
4.0,$,(617) 455-6232,Qfh5uqZMzS5XB-7GXsgUhw,157,Maverick’s,https://www.yelp.com/biz/maverick-s-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36991,-71.037894,154 Maverick St,,Maverick Marketplace,Boston,MA,02128,US
3.5,$$$,(617) 723-5939,nBG0C0J7bnBnUMB39F5O-A,303,Bin 26 Enoteca,https://www.yelp.com/biz/bin-26-enoteca-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3567997335806,-71.0697841644287,26 Charles St,,,Boston,MA,02114,US
3.0,$$,(617) 248-8800,tdIyREwlre3SVU41a4eBgA,552,Ned Devine's,https://www.yelp.com/biz/ned-devines-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3602734854772,-71.0539537012135,1 Faneuil Hall Marketplace,,,Boston,MA,02109,US
4.0,$$$,(617) 338-5333,D37JiBDWxz130VOHIjQhxA,100,Bogie's Place,https://www.yelp.com/biz/bogies-place-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35517,-71.06229,25 Temple Pl,,,Boston,MA,02111,US
3.5,$$,(617) 523-7020,arnbjQR2n0-6-iqdBB_gHw,214,The Point,https://www.yelp.com/biz/the-point-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36166,-71.05708,147 Hanover St,,,Boston,MA,02108,US
4.0,$$,(617) 714-4995,bNZ3-0rse12NKdSVqQ30xw,257,Sulmona,https://www.yelp.com/biz/sulmona-cambridge?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.362867,-71.093846,608 Main St,,,Cambridge,MA,02139,US
4.5,,(617) 936-3396,5oKcsAsYqWOtNLEwMnoWuw,61,Servia,https://www.yelp.com/biz/servia-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3593600005624,-71.0545740276575,126 State St,,Cunard Building,Boston,MA,02109,US
4.0,$$,(857) 957-0909,X0mY5Pf7Fj_kfWmwDEqwdQ,103,4th Wall Restaurant & Bar,https://www.yelp.com/biz/4th-wall-restaurant-and-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35134,-71.06458,228 Tremont St,,,Boston,MA,02116,US
4.0,$$,(617) 464-4300,vRlGCME1KCFPQc_hW2AVlA,99,Fromage Wine Bar and Restaurant,https://www.yelp.com/biz/fromage-wine-bar-and-restaurant-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.33701,-71.04843,401 W Broadway,,,Boston,MA,02127,US
3.5,$$,(617) 628-2200,FmAIHFqUBNkCw3YBCRQLmQ,1818,Redbones BBQ,https://www.yelp.com/biz/redbones-bbq-somerville?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.395206451416,-71.1223602294922,55 Chester St,,,Somerville,MA,02144,US
4.0,$$,(617) 776-9900,sV538upjEMiKNVFZBS5zMQ,434,Bronwyn,https://www.yelp.com/biz/bronwyn-somerville?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.379764,-71.094594,255 Washington St,,,Somerville,MA,02143,US
4.0,$$,(617) 848-4355,PYDzfxSLUCCwQysbOkFSVA,298,State Park,https://www.yelp.com/biz/state-park-cambridge?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.366157,-71.090785,1 Kendall Sq,,"Bldg 300, Lower Level",Cambridge,MA,02139,US
3.0,$,(617) 227-2226,DIRXMPneSiHoOani8QnI3A,448,Hong Kong At Faneuil Hall,https://www.yelp.com/biz/hong-kong-at-faneuil-hall-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.359669120182,-71.053907939597,65 Chatham St,,,Boston,MA,02109,US
4.0,$$,(617) 547-1228,leGlDtF4iveddK_uuBC8lQ,738,Cambridge Common,https://www.yelp.com/biz/cambridge-common-cambridge?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.382133040905,-71.119461647643,1667 Massachusetts Ave,,,Cambridge,MA,02138,US
4.5,$$,(617) 466-6418,D0XChUzTgYwOzU33n4W59g,65,Sam Adams Boston Taproom,https://www.yelp.com/biz/sam-adams-boston-taproom-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35928,-71.05643,60 State St,,,Boston,MA,02109,US
4.5,$$,(617) 418-5321,Zm29bLI2eYCevnse4n2U1g,91,Luna's Restaurant Italian and Latin Cuisine,https://www.yelp.com/biz/lunas-restaurant-italian-and-latin-cuisine-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.38659,-71.00916,945 Saratoga St,,,Boston,MA,02128,US
3.5,$$,(617) 945-1548,xyoagpWYgFuIKcCE425epA,533,Naco Taco,https://www.yelp.com/biz/naco-taco-cambridge-6?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36234,-71.09811,297 Massachusetts Ave,,,Cambridge,MA,02139,US
3.5,$$,(617) 523-4055,um4x6dIkv8w2a4e0VkRNmA,182,Rocco's Cucina & Bar,https://www.yelp.com/biz/roccos-cucina-and-bar-boston-6?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36738,-71.0534107325021,450 Commercial St,,,Boston,MA,02109,US
4.0,$$,(857) 267-4461,W0Lmpe7yIVercq9ouNzrxA,165,Lower Mills Tavern,https://www.yelp.com/biz/lower-mills-tavern-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.27298,-71.06807,2269 Dorchester Ave,,,Boston,MA,02124,US
3.5,$$,(617) 945-7030,Y1-cXsWZ1v2rRj5MMtFsqA,320,Commonwealth Restaurant and Market,https://www.yelp.com/biz/commonwealth-restaurant-and-market-cambridge?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3632553683178,-71.0825408807768,11 Broad Canal Way,,,Cambridge,MA,02142,US
