Unnamed: 0,rating,price,phone,id,review_count,name,url,latitude,longitude,address1,address2,address3,city,state,zip_code,country,Unnamed: 0_y,hours_type,mon_start,mon_end,mon_overnight,tues_start,tues_end,tues_overnight,wed_start,wed_end,wed_overnight,thurs_start,thurs_end,thurs_overnight,fri_start,fri_end,fri_overnight,sat_start,sat_end,sat_overnight,sun_start,sun_end,sun_overnight
47,4.5,$$,(617) 337-5703,IJ2MnBlIvib0aU2hbmr0hg,443,The Brewer's Fork,https://www.yelp.com/biz/the-brewers-fork-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.37671,-71.05649,7 Moulton St,,,Boston,MA,2129,US,48,REGULAR,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1030.0,2200.0,False,1030.0,2200.0,False
48,4.0,$$$$,(617) 742-8401,_VEQpntwiMLUbNPLvxvwzA,874,Ruth's Chris Steak House,https://www.yelp.com/biz/ruths-chris-steak-house-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.358125,-71.059337,45 School St,,,Boston,MA,2108,US,49,REGULAR,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2230.0,False,1600.0,2230.0,False,1600.0,2100.0,False
49,4.0,$$$,(617) 227-5011,RDZJY7ls8-2hNkkXFIJg4g,659,Boston Chops South End,https://www.yelp.com/biz/boston-chops-south-end-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3415074053928,-71.0696210990184,1375 Washington St,,,Boston,MA,2118,US,50,REGULAR,1700.0,2100.0,False,1700.0,2100.0,False,1700.0,2100.0,False,1700.0,2100.0,False,1700.0,2130.0,False,1700.0,2200.0,False,1700.0,2100.0,False
50,4.0,$$,(617) 523-4480,LGNpVs8cRBllNVml8wI0Vg,783,Limoncello Ristorante,https://www.yelp.com/biz/limoncello-ristorante-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3634326,-71.0539465,190 North St,,,Boston,MA,2113,US,51,REGULAR,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2130.0,False
51,4.0,$$$,(617) 426-7878,l45r09qD9iIkQn9KoKKfuw,653,Bistro du Midi,https://www.yelp.com/biz/bistro-du-midi-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.351981434352,-71.069533707682,272 Boylston St,,,Boston,MA,2116,US,52,REGULAR,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2300.0,False,1130.0,2300.0,False,1100.0,2300.0,False,1100.0,2200.0,False
52,4.0,$$,(617) 424-6711,jIxhHWqxKd5ZWBIEmsFxWQ,693,Citrus & Salt,https://www.yelp.com/biz/citrus-and-salt-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.348728,-71.072284,142 Berkeley St,,,Boston,MA,2116,US,53,REGULAR,1700.0,2300.0,False,1700.0,2300.0,False,1700.0,2300.0,False,1700.0,2359.0,False,1200.0,2359.0,False,1700.0,2359.0,False,1700.0,2300.0,False
53,4.0,$$,(857) 350-3344,MKIngNGj0_cBKV4leGuCjw,730,The Tip Tap Room,https://www.yelp.com/biz/the-tip-tap-room-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36105,-71.063986,138 Cambridge St,,,Boston,MA,2114,US,54,REGULAR,1500.0,2200.0,False,1200.0,2200.0,False,1200.0,2200.0,False,1200.0,2359.0,False,1200.0,2359.0,False,1100.0,2359.0,False,1100.0,2359.0,False
54,4.0,$$$,(617) 530-1770,bZhUufqdpg5qxsDKpIRv5A,389,Bar Mezzana,https://www.yelp.com/biz/bar-mezzana-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3445756001492,-71.0635791144088,360 Harrison Ave,,,Boston,MA,2118,US,55,REGULAR,1700.0,2200.0,False,1700.0,2200.0,False,1700.0,2200.0,False,1700.0,2300.0,False,1700.0,2300.0,False,1700.0,2300.0,False,1700.0,2200.0,False
55,4.0,$$$,(617) 742-0404,q5dHr7QnzUooZ2vSUHyVvg,612,Nico Ristorante,https://www.yelp.com/biz/nico-ristorante-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3656649,-71.0528222,417 Hanover St,,,Boston,MA,2113,US,56,REGULAR,1200.0,2300.0,False,1200.0,2300.0,False,1200.0,2300.0,False,1200.0,2300.0,False,1145.0,2359.0,False,1200.0,2359.0,False,1200.0,2300.0,False
56,4.0,$$$,(617) 587-4200,dXPmYs9b3xyv9Zqa0z8adA,581,La Voile,https://www.yelp.com/biz/la-voile-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34963,-71.0833,261 Newbury St,,,Boston,MA,2116,US,57,REGULAR,1700.0,2130.0,False,1700.0,2130.0,False,1700.0,2130.0,False,1700.0,2130.0,False,1700.0,2130.0,False,1700.0,2130.0,False,1700.0,2130.0,False
57,4.0,$$,(617) 737-5051,8a_P_6kYaIM2HdOEd0xzmg,681,Committee,https://www.yelp.com/biz/committee-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35326915689515,-71.04611364860729,50 Northern Ave,,,Boston,MA,2210,US,58,REGULAR,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True
58,4.0,$$,(617) 350-0010,fmw_0vST7GjdibObHWLOuQ,523,Franklin Cafe,https://www.yelp.com/biz/franklin-cafe-boston-5?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34291,-71.06895,278 Shawmut Ave,,,Boston,MA,2118,US,60,REGULAR,1700.0,200.0,True,1700.0,200.0,True,1700.0,200.0,True,1700.0,200.0,True,1700.0,200.0,True,1700.0,200.0,True,1700.0,200.0,True
59,3.5,$$$,(617) 542-3456,nqKL5PbJbwwoCK_Xon31kA,958,Maggiano's Little Italy,https://www.yelp.com/biz/maggianos-little-italy-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3513145744801,-71.0684162378311,4 Columbus Ave,,,Boston,MA,2116,US,61,REGULAR,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2300.0,False,1130.0,2300.0,False,1130.0,2200.0,False
60,3.5,$$,(617) 338-5333,09pqlAR4TSjQXNTiB4cXjw,825,Jm Curley,https://www.yelp.com/biz/jm-curley-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3552425760626,-71.0623372441206,21 Temple Pl,,,Boston,MA,2111,US,62,REGULAR,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True,1200.0,200.0,True,1600.0,200.0,True
61,3.5,$$,(617) 867-9955,I07zWZ_JGqVAp3ZPxIpDYg,962,Summer Shack - Boston,https://www.yelp.com/biz/summer-shack-boston-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.347067,-71.085658,50 Dalton St,,,Boston,MA,2115,US,63,REGULAR,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False
62,4.0,$$,(617) 523-3112,xVJv__UZMNfW1O4oGUrvWw,495,Terramia Ristorante,https://www.yelp.com/biz/terramia-ristorante-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.364028,-71.055697,98 Salem St,,,Boston,MA,2113,US,64,REGULAR,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2230.0,False,1600.0,2230.0,False,1600.0,2200.0,False
63,4.0,$$$,(617) 936-3490,twXlQB0UMBrAVas53QN9BA,411,MIDA - Boston,https://www.yelp.com/biz/mida-boston-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3390798790878,-71.0804313331291,782 Tremont St,,,Boston,MA,2118,US,65,REGULAR,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2300.0,False,1600.0,2300.0,False,1600.0,2200.0,False
64,4.0,$$,(617) 247-2931,geqpfK2WO6uHJCDpNofURA,506,Metropolis,https://www.yelp.com/biz/metropolis-cafe-boston-5?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34324,-71.072621,584 Tremont St,,,Boston,MA,2118,US,66,REGULAR,1700.0,2200.0,False,1700.0,2200.0,False,1700.0,2200.0,False,1700.0,2200.0,False,1700.0,2200.0,False,1700.0,2200.0,False,1700.0,2200.0,False
65,4.5,$$,(617) 536-0230,mnFhrH1Fi5GoSuV-5gVpnA,217,Krasi,https://www.yelp.com/biz/krasi-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3486717927888,-71.084109,48 Gloucester St,,,Boston,MA,2115,US,67,REGULAR,1700.0,2300.0,False,1700.0,2300.0,False,1700.0,2300.0,False,1700.0,2300.0,False,1700.0,2300.0,False,1700.0,2300.0,False,1700.0,2300.0,False
66,3.0,$$$,(617) 426-2722,oz882XuZCxajKo64Opgq_Q,2283,Barking Crab,https://www.yelp.com/biz/barking-crab-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3526056660998,-71.0516597924946,88 Sleeper St,,,Boston,MA,2210,US,68,REGULAR,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2000.0,False
67,3.5,$$,(617) 536-4200,smiGOZuyboXfc8LyC2jXpg,1083,Joe's On Newbury,https://www.yelp.com/biz/joes-on-newbury-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.350469,-71.079786,181 Newbury St,,,Boston,MA,2116,US,69,REGULAR,1100.0,2300.0,False,1100.0,2300.0,False,1100.0,2300.0,False,1100.0,2300.0,False,1100.0,2300.0,False,900.0,2300.0,False,900.0,2300.0,False
68,4.5,$$,(617) 266-0707,qJxjhLQjLcYnpcqqDHS3Jg,240,PURO ceviche bar,https://www.yelp.com/biz/puro-ceviche-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34918,-71.08311,264 Newbury St,,,Boston,MA,2116,US,70,REGULAR,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2300.0,False,1600.0,2300.0,False,1100.0,2300.0,False,1100.0,2200.0,False
69,4.0,$$,(617) 262-2424,47IRTOlC4kjAf1aFKLZDdA,507,Bleacher Bar,https://www.yelp.com/biz/bleacher-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3469855442944,-71.096686816461,82 Lansdowne St,,Fenway Park,Boston,MA,2228,US,72,REGULAR,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2300.0,False,1130.0,2300.0,False,1130.0,2000.0,False
70,3.5,$$,(617) 437-9999,7bq2nCYCPuvI5o2GCFRAeg,714,Bukowski Tavern,https://www.yelp.com/biz/bukowski-tavern-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34726832024,-71.085402407346,50 Dalton St,,,Boston,MA,2115,US,73,REGULAR,1600.0,100.0,True,1600.0,100.0,True,1600.0,100.0,True,1600.0,100.0,True,1200.0,100.0,True,1200.0,100.0,True,1200.0,100.0,True
71,4.5,$$,(617) 348-1230,9uYa1bl3ajS0R9bRraNkbw,201,Tradesman Coffee Shop & Lounge,https://www.yelp.com/biz/tradesman-coffee-shop-and-lounge-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35738,-71.05345,58 Batterymarch St,,,Boston,MA,2110,US,74,REGULAR,700.0,1600.0,False,700.0,1600.0,False,700.0,1600.0,False,700.0,1600.0,False,700.0,1600.0,False,700.0,1600.0,False,700.0,1600.0,False
72,4.0,$$,(617) 338-5656,2v0-gBcXethuNFT6rMGiRw,456,Mr. Dooley's,https://www.yelp.com/biz/mr-dooleys-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35766436405488,-71.0536407,77 Broad St,,,Boston,MA,2109,US,75,REGULAR,1130.0,200.0,True,1130.0,200.0,True,1130.0,200.0,True,1130.0,200.0,True,1130.0,200.0,True,900.0,200.0,True,900.0,200.0,True
73,4.0,$$,(617) 863-8363,-S_m_GBqkGEjABeO0FaxzA,576,State Street Provisions,https://www.yelp.com/biz/state-street-provisions-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35944,-71.05113,255 State St,,Long Wharf,Boston,MA,2109,US,76,REGULAR,,,,,,,1100.0,2300.0,False,1100.0,2300.0,False,1100.0,100.0,True,1000.0,100.0,True,900.0,2200.0,False
74,4.0,$$,(617) 823-4478,MkjhW1dVbl3e0AxBL0oXKw,527,Ward 8,https://www.yelp.com/biz/ward-8-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36539415717367,-71.05864932949228,90 N Washington St,,,Boston,MA,2113,US,77,REGULAR,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,200.0,True,1000.0,200.0,True,1000.0,100.0,True
75,4.0,$$,(617) 904-2748,u21_m6mewRV6pTMn9DCosA,548,City Tap House,https://www.yelp.com/biz/city-tap-house-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3499185,-71.0470911,10 Boston Wharf Rd,,,Boston,MA,2210,US,78,REGULAR,1130.0,2300.0,False,1130.0,2300.0,False,1130.0,2359.0,False,1130.0,2359.0,False,1100.0,100.0,True,1100.0,100.0,True,1100.0,2300.0,False
76,4.0,$$,(617) 227-7100,ZrSNKHiKK_PBB6UHx22FaA,419,21st Amendment,https://www.yelp.com/biz/21st-amendment-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.358355,-71.062686,150 Bowdoin Sq,,,Boston,MA,2108,US,81,REGULAR,1130.0,200.0,True,1130.0,200.0,True,1130.0,200.0,True,1130.0,200.0,True,1130.0,200.0,True,1130.0,200.0,True,1130.0,200.0,True
77,4.0,$$,(617) 266-5088,EYMC8NHn6U-4WpLo54dQtw,410,Anchovies,https://www.yelp.com/biz/anchovies-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.343939,-71.077598,433 Columbus Ave,,,Boston,MA,2116,US,82,REGULAR,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True
78,3.5,$$,(617) 227-2098,uCJqYrBSITSrJBHyMPznwg,1000,The Bell In Hand,https://www.yelp.com/biz/the-bell-in-hand-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.361215013631,-71.0569801166266,45 Union St,,,Boston,MA,2108,US,83,REGULAR,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True
79,4.0,$$,(617) 720-1336,ysxXehAKCjN137hnfpn6yA,547,Trattoria Il Panino,https://www.yelp.com/biz/trattoria-il-panino-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3639326,-71.0545565,280 Hanover St,,,Boston,MA,2113,US,84,REGULAR,1600.0,2300.0,False,1600.0,2300.0,False,1600.0,2300.0,False,1600.0,2300.0,False,1600.0,200.0,True,1100.0,200.0,True,1100.0,2300.0,False
80,3.5,$$,(617) 236-4083,n4XrNsqY2Oi1DB7-2hJzTw,859,Yard House,https://www.yelp.com/biz/yard-house-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34530253259177,-71.10031782385379,126 Brookline Ave,,,Boston,MA,2215,US,85,REGULAR,1100.0,2330.0,False,1100.0,2330.0,False,1100.0,2330.0,False,1100.0,2330.0,False,1100.0,30.0,True,1100.0,30.0,True,1100.0,2330.0,False
81,4.5,$,(617) 654-9944,GW-qF7xopcwSeQah6Yvtnw,265,Biddy Early's,https://www.yelp.com/biz/biddy-earlys-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35465,-71.05374,141 Pearl St,,,Boston,MA,2110,US,86,REGULAR,1030.0,200.0,True,1030.0,200.0,True,1030.0,200.0,True,1030.0,200.0,True,1030.0,200.0,True,1100.0,200.0,True,1200.0,200.0,True
82,3.5,$$,(617) 536-1100,QULve82crMjaNkgfqfjl2Q,721,Darryl's Corner Bar & Kitchen,https://www.yelp.com/biz/darryls-corner-bar-and-kitchen-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.33976,-71.08241,604 Columbus Ave,,,Boston,MA,2118,US,87,REGULAR,,,,1700.0,2359.0,False,1700.0,2359.0,False,1700.0,2359.0,False,1600.0,200.0,True,1600.0,200.0,True,1000.0,2200.0,False
83,3.5,$$,(617) 227-9605,JwJa6nY_wlZEjagVleWQ-Q,1041,Cheers,https://www.yelp.com/biz/cheers-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35590676361444,-71.07125197587875,84 Beacon St,,,Boston,MA,2108,US,88,REGULAR,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2100.0,False
84,3.5,$$,(617) 450-9000,WESPiF4WcuAYb_r6N4SqgQ,682,Citizen Public House & Oyster Bar,https://www.yelp.com/biz/citizen-public-house-and-oyster-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3442,-71.09795,1310 Boylston St,,,Boston,MA,2215,US,89,REGULAR,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,200.0,True,1700.0,200.0,True,1700.0,200.0,True,1700.0,2200.0,False
85,3.5,$$,(617) 357-5825,Go8U9oJd4CfpO1ik4Z8iKA,643,Lucky's Lounge,https://www.yelp.com/biz/luckys-lounge-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35020568362159,-71.04844640199286,355 Congress St,,,Boston,MA,2210,US,90,REGULAR,1700.0,200.0,True,1700.0,200.0,True,1700.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True,1400.0,2200.0,False
86,4.0,$$,(617) 787-1117,FioFvBhgVPV2dZW3mxjxQQ,535,Lulu's Allston,https://www.yelp.com/biz/lulus-allston-boston-4?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3550647,-71.1341649,421 Cambridge St,,,Boston,MA,2134,US,91,REGULAR,1130.0,100.0,True,1130.0,100.0,True,1130.0,100.0,True,1130.0,100.0,True,1130.0,100.0,True,1030.0,100.0,True,1030.0,100.0,True
87,5.0,$$,(617) 269-0497,KeC3GrFHGRl-vRT8LIuB3g,108,GrandTen Distilling,https://www.yelp.com/biz/grandten-distilling-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3350791931152,-71.0572052001953,383 Dorchester Ave,,,Boston,MA,2127,US,93,REGULAR,,,,,,,,,,1600.0,2200.0,False,1600.0,2200.0,False,1200.0,2200.0,False,1200.0,1800.0,False
88,4.0,$$,(617) 247-1500,lsqYQYGfpe25wUZk9Wybwg,217,The Elephant Walk,https://www.yelp.com/biz/the-elephant-walk-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34116,-71.070578,1415 Washington St,,,Boston,MA,2118,US,94,REGULAR,1630.0,2100.0,False,1630.0,2100.0,False,1630.0,2100.0,False,1630.0,2100.0,False,1630.0,2200.0,False,1630.0,2200.0,False,1200.0,2100.0,False
89,4.0,$$,(617) 936-3930,QFEEm3joTWU5ZF4suCuRPQ,477,Five Horses Tavern,https://www.yelp.com/biz/five-horses-tavern-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3417445441842,-71.0805253552637,535 Columbus Ave,,,Boston,MA,2118,US,95,REGULAR,1130.0,2300.0,False,1130.0,2300.0,False,1130.0,2300.0,False,1130.0,2300.0,False,1130.0,2359.0,False,1000.0,2359.0,False,1000.0,2359.0,False
90,4.0,$$,(617) 424-1260,sqr1T-KLQ7ED49SlAEx49w,403,SOJUba,https://www.yelp.com/biz/sojuba-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3452636,-71.0963814,1265 Boylston St,,,Boston,MA,2215,US,96,REGULAR,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,200.0,True,1700.0,200.0,True,1700.0,200.0,True,1700.0,200.0,True
91,4.5,$$,(617) 337-5191,wxe0Hxxhv4FQtI8EvrgReA,235,Monument Restaurant & Tavern,https://www.yelp.com/biz/monument-restaurant-and-tavern-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3769209851841,-71.0660490700896,251 Main St,,,Boston,MA,2129,US,97,REGULAR,1130.0,100.0,True,1130.0,100.0,True,1130.0,100.0,True,1130.0,100.0,True,1130.0,100.0,True,900.0,100.0,True,900.0,100.0,True
92,4.0,$$,(617) 338-5258,zZ7roMv_c8R4slTMPPdkng,330,Delux Caf�,https://www.yelp.com/biz/delux-caf%C3%A9-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34628,-71.07289,100 Chandler St,,,Boston,MA,2116,US,98,REGULAR,,,,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True
93,4.0,$$$,(617) 766-8630,7LYzR3mMr0GLEItUxyWY7Q,254,Fox And The Knife,https://www.yelp.com/biz/fox-and-the-knife-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34276,-71.05645,28 W Broadway,,,Boston,MA,2127,US,99,REGULAR,,,,,,,1630.0,2359.0,False,1630.0,2359.0,False,1630.0,2359.0,False,1630.0,2359.0,False,1630.0,2359.0,False
94,4.0,$$,(617) 262-5555,kOqVXdqRzWIEK7XiQWxmJQ,277,Corner Tavern,https://www.yelp.com/biz/corner-tavern-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35016,-71.0894299,421 Marlborough St,,,Boston,MA,2115,US,100,REGULAR,1200.0,2359.0,False,,,,1200.0,2359.0,False,1200.0,2359.0,False,1200.0,2359.0,False,1200.0,2359.0,False,1200.0,2359.0,False
